SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,VehicleId,Location_Latitude,ReportTimeDate
16,-87.9642,268,G 13,41.98353,2/5/2021 3:10
18,-87.96868,270,G 13,41.98355,2/5/2021 3:10
21,-87.97557,270,G 13,41.98375,2/5/2021 3:11
20,-87.98582,266,G 13,41.98363,2/5/2021 3:11
22,-87.99162,266,G 13,41.98347,2/5/2021 3:12
20,-88.0013,280,G 13,41.98382,2/5/2021 3:12
20,-88.01138,268,G 13,41.98422,2/5/2021 3:13
22,-88.01798,280,G 13,41.98443,2/5/2021 3:13
22,-88.02582,286,G 13,41.98637,2/5/2021 3:14
21,-88.03103,288,G 13,41.98775,2/5/2021 3:14
24,-88.04102,296,G 13,41.99072,2/5/2021 3:15
21,-88.04628,282,G 13,41.9922,2/5/2021 3:15
23,-88.05748,266,G 13,41.99235,2/5/2021 3:16
20,-88.06395,266,G 13,41.9921,2/5/2021 3:16
21,-88.0712,272,G 13,41.9919,2/5/2021 3:17
23,-88.07643,296,G 13,41.99297,2/5/2021 3:17
19,-88.08768,288,G 13,41.99728,2/5/2021 3:18
22,-88.09392,266,G 13,41.9978,2/5/2021 3:18
23,-88.09965,266,G 13,41.99753,2/5/2021 3:19
23,-88.11092,266,G 13,41.99703,2/5/2021 3:19
15,-88.11877,242,G 13,41.99563,2/5/2021 3:20
15,-88.1218,212,G 13,41.99408,2/5/2021 3:20
15,-88.12225,176,G 13,41.98815,2/5/2021 3:21
17,-88.11857,170,G 13,41.98395,2/5/2021 3:21
18,-88.1186,178,G 13,41.98073,2/5/2021 3:22
14,-88.11878,178,G 13,41.97458,2/5/2021 3:22
0,-88.11958,218,G 13,41.97227,2/5/2021 3:23
2,-88.1196,204,G 13,41.97225,2/5/2021 3:23
18,-88.12038,180,G 13,41.97003,2/5/2021 3:24
21,-88.12048,180,G 13,41.96243,2/5/2021 3:24
20,-88.12052,178,G 13,41.95955,2/5/2021 3:25
11,-88.12122,266,G 13,41.95305,2/5/2021 3:25
22,-88.1279,266,G 13,41.95288,2/5/2021 3:26
22,-88.13332,264,G 13,41.95265,2/5/2021 3:26
20,-88.14255,264,G 13,41.95205,2/5/2021 3:27
18,-88.14747,266,G 13,41.95185,2/5/2021 3:27
19,-88.15028,178,G 13,41.94978,2/5/2021 3:28
19,-88.1503,180,G 13,41.94422,2/5/2021 3:29
0,-88.15045,186,G 13,41.94097,2/5/2021 3:29
2,-88.15045,186,G 13,41.94097,2/5/2021 3:29
20,-88.15038,180,G 13,41.93508,2/5/2021 3:30
20,-88.15043,180,G 13,41.93037,2/5/2021 3:30
21,-88.15048,180,G 13,41.92412,2/5/2021 3:31
20,-88.15055,180,G 13,41.91992,2/5/2021 3:31
18,-88.15043,178,G 13,41.91368,2/5/2021 3:32
18,-88.15048,180,G 13,41.91015,2/5/2021 3:32
21,-88.1506,180,G 13,41.9036,2/5/2021 3:33
20,-88.15072,180,G 13,41.8999,2/5/2021 3:33
20,-88.15123,186,G 13,41.89073,2/5/2021 3:34
20,-88.15082,164,G 13,41.88717,2/5/2021 3:34
19,-88.1484,164,G 13,41.88008,2/5/2021 3:35
19,-88.1472,164,G 13,41.8766,2/5/2021 3:35
19,-88.14487,162,G 13,41.87055,2/5/2021 3:36
16,-88.14385,166,G 13,41.86728,2/5/2021 3:36
6,-88.1452,266,G 13,41.86537,2/5/2021 3:37
4,-88.14595,310,G 13,41.8656,2/5/2021 3:37
0,-88.1467,202,G 13,41.86597,2/5/2021 3:38
0,-88.1467,202,G 13,41.86597,2/5/2021 3:38
0,-88.1467,202,G 13,41.86597,2/5/2021 3:38
0,-88.1467,202,G 13,41.86597,2/5/2021 3:38
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14672,192,G 13,41.86588,2/5/2021 3:40
0,-88.14673,192,G 13,41.86565,2/5/2021 3:43
0,-88.14673,192,G 13,41.86565,2/5/2021 3:43
0,-88.14673,192,G 13,41.86565,2/5/2021 3:43
0,-88.14673,192,G 13,41.86565,2/5/2021 3:43
0,-88.14673,192,G 13,41.86565,2/5/2021 3:43
0,-88.14673,192,G 13,41.86565,2/5/2021 3:43
2,-88.14543,172,G 13,41.86545,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14583,276,G 13,41.86532,2/5/2021 3:47
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
0,-88.14607,70,G 13,41.8651,2/5/2021 4:01
3,-88.14497,28,G 13,41.86537,2/5/2021 4:14
2,-88.14375,76,G 13,41.86593,2/5/2021 4:15
14,-88.144,346,G 13,41.86823,2/5/2021 4:15
17,-88.14495,344,G 13,41.8712,2/5/2021 4:16
15,-88.14707,344,G 13,41.87655,2/5/2021 4:16
18,-88.14808,344,G 13,41.87947,2/5/2021 4:17
18,-88.15032,344,G 13,41.88612,2/5/2021 4:17
18,-88.15135,356,G 13,41.88935,2/5/2021 4:18
18,-88.15062,0,G 13,41.896,2/5/2021 4:18
18,-88.15057,0,G 13,41.89945,2/5/2021 4:19
16,-88.1504,358,G 13,41.90572,2/5/2021 4:19
1,-88.1504,2,G 13,41.90723,2/5/2021 4:20
11,-88.15033,0,G 13,41.90832,2/5/2021 4:20
17,-88.15032,0,G 13,41.9138,2/5/2021 4:21
18,-88.15042,358,G 13,41.91728,2/5/2021 4:21
20,-88.15037,0,G 13,41.9242,2/5/2021 4:22
18,-88.1503,358,G 13,41.92782,2/5/2021 4:22
19,-88.15025,0,G 13,41.93453,2/5/2021 4:23
18,-88.15023,358,G 13,41.9379,2/5/2021 4:23
15,-88.15017,0,G 13,41.94235,2/5/2021 4:24
17,-88.15015,358,G 13,41.94533,2/5/2021 4:24
16,-88.1501,358,G 13,41.95003,2/5/2021 4:25
7,-88.14975,86,G 13,41.95183,2/5/2021 4:25
20,-88.14198,84,G 13,41.95203,2/5/2021 4:26
20,-88.13442,86,G 13,41.95255,2/5/2021 4:26
19,-88.12973,86,G 13,41.95278,2/5/2021 4:27
0,-88.12072,102,G 13,41.95305,2/5/2021 4:27
8,-88.12037,2,G 13,41.95335,2/5/2021 4:28
19,-88.12035,358,G 13,41.95902,2/5/2021 4:28
19,-88.12032,0,G 13,41.9624,2/5/2021 4:29
17,-88.12025,0,G 13,41.96955,2/5/2021 4:29
13,-88.11963,32,G 13,41.97198,2/5/2021 4:30
19,-88.11858,0,G 13,41.97808,2/5/2021 4:30
16,-88.1185,0,G 13,41.98152,2/5/2021 4:31
17,-88.12118,316,G 13,41.98678,2/5/2021 4:31
16,-88.1221,4,G 13,41.99125,2/5/2021 4:32
19,-88.12048,40,G 13,41.994,2/5/2021 4:32
22,-88.11048,86,G 13,41.99683,2/5/2021 4:33
23,-88.10483,86,G 13,41.99708,2/5/2021 4:33
24,-88.093,86,G 13,41.99758,2/5/2021 4:34
24,-88.08762,108,G 13,41.99708,2/5/2021 4:34
26,-88.0761,114,G 13,41.99257,2/5/2021 4:35
26,-88.0699,88,G 13,41.99163,2/5/2021 4:35
26,-88.05695,86,G 13,41.99213,2/5/2021 4:36
24,-88.05073,88,G 13,41.99237,2/5/2021 4:36
22,-88.045,106,G 13,41.99173,2/5/2021 4:37
23,-88.0345,108,G 13,41.98818,2/5/2021 4:37
25,-88.02895,108,G 13,41.9868,2/5/2021 4:38
25,-88.01765,98,G 13,41.98402,2/5/2021 4:38
23,-88.01153,88,G 13,41.98382,2/5/2021 4:39
22,-88.00002,98,G 13,41.98338,2/5/2021 4:39
24,-87.99447,86,G 13,41.98308,2/5/2021 4:40
15,-87.98382,86,G 13,41.98318,2/5/2021 4:40
0,-87.98075,94,G 13,41.98297,2/5/2021 4:41
5,-87.97997,6,G 13,41.98317,2/5/2021 4:41
6,-87.98032,274,G 13,41.98417,2/5/2021 4:42
10,-87.98572,266,G 13,41.98407,2/5/2021 4:42
4,-87.98668,130,G 13,41.983,2/5/2021 4:43
11,-87.98358,86,G 13,41.98305,2/5/2021 4:43
0,-87.98045,90,G 13,41.98295,2/5/2021 4:44
13,-87.97832,88,G 13,41.983,2/5/2021 4:44
14,-87.9751,90,G 13,41.98303,2/5/2021 4:45
5,-87.97047,80,G 13,41.983,2/5/2021 4:45
12,-87.96798,92,G 13,41.98293,2/5/2021 4:46
15,-87.96168,98,G 13,41.9826,2/5/2021 4:46
0,-87.95973,100,G 13,41.98235,2/5/2021 4:47
0,-87.95973,100,G 13,41.98235,2/5/2021 4:47
10,-87.95792,104,G 13,41.98213,2/5/2021 4:48
9,-87.95557,104,G 13,41.9817,2/5/2021 4:48
5,-87.95263,6,G 13,41.98132,2/5/2021 4:49
4,-87.95267,316,G 13,41.98205,2/5/2021 4:49
10,-87.95528,290,G 13,41.9827,2/5/2021 4:50
0,-87.95878,284,G 13,41.9835,2/5/2021 4:50
1,-87.95878,284,G 13,41.9835,2/5/2021 4:51
11,-87.96313,272,G 13,41.98377,2/5/2021 4:51
12,-87.9661,270,G 13,41.98383,2/5/2021 4:52
4,-87.97048,182,G 13,41.98378,2/5/2021 4:52
4,-87.97023,88,G 13,41.98293,2/5/2021 4:53
13,-87.96443,90,G 13,41.9828,2/5/2021 4:53
14,-87.96107,98,G 13,41.98248,2/5/2021 4:54
0,-87.95975,108,G 13,41.98232,2/5/2021 4:54
2,-87.95973,98,G 13,41.98232,2/5/2021 4:55
10,-87.95772,100,G 13,41.98205,2/5/2021 4:55
2,-87.95427,108,G 13,41.9814,2/5/2021 4:56
2,-87.95312,106,G 13,41.98115,2/5/2021 4:56
12,-87.94803,104,G 13,41.98022,2/5/2021 4:57
13,-87.94503,118,G 13,41.97935,2/5/2021 4:57
8,-87.9406,116,G 13,41.97607,2/5/2021 4:58
0,-87.94008,104,G 13,41.97593,2/5/2021 4:58
10,-87.93962,358,G 13,41.97683,2/5/2021 4:59
15,-87.93967,0,G 13,41.98172,2/5/2021 5:00
14,-87.9397,358,G 13,41.9844,2/5/2021 5:00
13,-87.93978,358,G 13,41.98932,2/5/2021 5:01
12,-87.93982,358,G 13,41.9919,2/5/2021 5:01
3,-87.94003,178,G 13,41.99355,2/5/2021 5:01
13,-87.93993,178,G 13,41.99023,2/5/2021 5:02
13,-87.93988,178,G 13,41.98777,2/5/2021 5:02
14,-87.9398,178,G 13,41.9827,2/5/2021 5:03
13,-87.93977,178,G 13,41.9802,2/5/2021 5:03
10,-87.93975,180,G 13,41.97587,2/5/2021 5:04
9,-87.93973,178,G 13,41.97398,2/5/2021 5:04
12,-87.93973,178,G 13,41.9717,2/5/2021 5:05
12,-87.93968,178,G 13,41.96945,2/5/2021 5:05
12,-87.93968,180,G 13,41.96485,2/5/2021 5:06
11,-87.93957,172,G 13,41.9626,2/5/2021 5:06
2,-87.93943,36,G 13,41.96085,2/5/2021 5:07
10,-87.93942,350,G 13,41.96265,2/5/2021 5:07
3,-87.93968,200,G 13,41.96418,2/5/2021 5:08
0,-87.93967,178,G 13,41.9616,2/5/2021 5:09
0,-87.93967,178,G 13,41.9616,2/5/2021 5:09
2,-87.93965,184,G 13,41.9616,2/5/2021 5:09
11,-87.93937,358,G 13,41.9626,2/5/2021 5:10
10,-87.93952,0,G 13,41.96468,2/5/2021 5:10
14,-87.93957,0,G 13,41.96935,2/5/2021 5:11
13,-87.93958,0,G 13,41.97178,2/5/2021 5:11
11,-87.93962,358,G 13,41.97435,2/5/2021 5:12
11,-87.93957,2,G 13,41.97643,2/5/2021 5:12
2,-87.9398,174,G 13,41.97942,2/5/2021 5:13
10,-87.93975,178,G 13,41.97812,2/5/2021 5:13
10,-87.93977,176,G 13,41.97408,2/5/2021 5:14
1,-87.93977,180,G 13,41.9735,2/5/2021 5:14
3,-87.93957,0,G 13,41.97203,2/5/2021 5:15
12,-87.93958,358,G 13,41.97458,2/5/2021 5:16
2,-87.93965,310,G 13,41.976,2/5/2021 5:16
12,-87.94305,316,G 13,41.97818,2/5/2021 5:16
12,-87.94553,296,G 13,41.97962,2/5/2021 5:17
11,-87.9507,284,G 13,41.98077,2/5/2021 5:17
6,-87.95267,6,G 13,41.98145,2/5/2021 5:18
2,-87.95413,284,G 13,41.98243,2/5/2021 5:18
10,-87.95545,288,G 13,41.98275,2/5/2021 5:19
0,-87.9588,282,G 13,41.98362,2/5/2021 5:19
8,-87.95913,354,G 13,41.98395,2/5/2021 5:20
3,-87.9592,358,G 13,41.98817,2/5/2021 5:20
5,-87.95947,180,G 13,41.98827,2/5/2021 5:21
9,-87.95943,180,G 13,41.98643,2/5/2021 5:21
4,-87.95945,196,G 13,41.9838,2/5/2021 5:22
11,-87.96243,272,G 13,41.98378,2/5/2021 5:22
12,-87.9653,272,G 13,41.98385,2/5/2021 5:23
1,-87.97003,274,G 13,41.984,2/5/2021 5:24
12,-87.972,270,G 13,41.98403,2/5/2021 5:24
11,-87.97823,270,G 13,41.98417,2/5/2021 5:25
0,-87.97953,268,G 13,41.98417,2/5/2021 5:25
0,-87.97953,268,G 13,41.98417,2/5/2021 5:25
12,-87.9817,264,G 13,41.9841,2/5/2021 5:26
15,-87.98528,266,G 13,41.98368,2/5/2021 5:26
16,-87.9933,270,G 13,41.98348,2/5/2021 5:27
9,-87.99758,282,G 13,41.9837,2/5/2021 5:27
10,-87.99835,168,G 13,41.98217,2/5/2021 5:28
2,-87.9981,84,G 13,41.98062,2/5/2021 5:28
10,-87.99808,356,G 13,41.98207,2/5/2021 5:29
6,-87.99847,346,G 13,41.98373,2/5/2021 5:29
7,-88.00045,316,G 13,41.9868,2/5/2021 5:30
12,-87.99938,152,G 13,41.98557,2/5/2021 5:30
1,-87.99872,174,G 13,41.98407,2/5/2021 5:31
11,-87.99837,170,G 13,41.98238,2/5/2021 5:31
3,-87.998,4,G 13,41.98068,2/5/2021 5:32
13,-87.99863,342,G 13,41.98443,2/5/2021 5:32
10,-88.00015,318,G 13,41.9866,2/5/2021 5:33
10,-88.0029,332,G 13,41.98898,2/5/2021 5:33
10,-88.00308,0,G 13,41.99068,2/5/2021 5:34
1,-88.00305,0,G 13,41.99232,2/5/2021 5:34
3,-88.00318,170,G 13,41.99255,2/5/2021 5:35
2,-88.00303,32,G 13,41.99125,2/5/2021 5:35
0,-88.00298,0,G 13,41.99207,2/5/2021 5:36
1,-88.00318,214,G 13,41.99263,2/5/2021 5:36
10,-88.00318,180,G 13,41.9913,2/5/2021 5:37
11,-88.0018,138,G 13,41.98775,2/5/2021 5:37
9,-88.00017,138,G 13,41.98643,2/5/2021 5:38
4,-87.99907,256,G 13,41.98392,2/5/2021 5:38
3,-88.0038,244,G 13,41.9846,2/5/2021 5:39
6,-88.00388,98,G 13,41.98337,2/5/2021 5:39
12,-88.00152,108,G 13,41.98303,2/5/2021 5:40
5,-87.99837,166,G 13,41.9824,2/5/2021 5:40
13,-87.99818,180,G 13,41.97793,2/5/2021 5:41
14,-87.99822,180,G 13,41.97525,2/5/2021 5:41
10,-87.99818,180,G 13,41.9706,2/5/2021 5:42
1,-87.99823,188,G 13,41.96968,2/5/2021 5:42
0,-87.99838,184,G 13,41.96692,2/5/2021 5:43
6,-87.99808,102,G 13,41.96645,2/5/2021 5:43
14,-87.99587,102,G 13,41.9661,2/5/2021 5:44
2,-87.99045,142,G 13,41.96523,2/5/2021 5:44
9,-87.99025,178,G 13,41.96402,2/5/2021 5:45
11,-87.98985,174,G 13,41.96,2/5/2021 5:45
12,-87.98958,174,G 13,41.95763,2/5/2021 5:46
14,-87.98907,176,G 13,41.95313,2/5/2021 5:46
3,-87.98862,4,G 13,41.93208,2/5/2021 5:50
13,-87.98863,358,G 13,41.9358,2/5/2021 5:51
13,-87.98865,358,G 13,41.93805,2/5/2021 5:51
13,-87.98862,0,G 13,41.94323,2/5/2021 5:52
14,-87.98862,358,G 13,41.94585,2/5/2021 5:52
14,-87.98873,354,G 13,41.95088,2/5/2021 5:53
14,-87.98905,356,G 13,41.95412,2/5/2021 5:53
13,-87.98953,354,G 13,41.95822,2/5/2021 5:54
14,-87.98977,356,G 13,41.96065,2/5/2021 5:54
4,-87.99022,356,G 13,41.965,2/5/2021 5:55
6,-87.99042,304,G 13,41.96537,2/5/2021 5:55
13,-87.9933,282,G 13,41.96582,2/5/2021 5:56
5,-87.99823,328,G 13,41.96665,2/5/2021 5:56
10,-87.99827,0,G 13,41.9683,2/5/2021 5:57
2,-87.99813,2,G 13,41.96975,2/5/2021 5:57
12,-87.9981,358,G 13,41.97215,2/5/2021 5:58
15,-87.99808,0,G 13,41.97633,2/5/2021 5:58
15,-87.99808,0,G 13,41.97927,2/5/2021 5:59
4,-87.9979,70,G 13,41.98267,2/5/2021 5:59
16,-87.9914,86,G 13,41.98313,2/5/2021 6:00
14,-87.9878,88,G 13,41.98323,2/5/2021 6:00
11,-87.98073,88,G 13,41.98293,2/5/2021 6:01
6,-87.97997,6,G 13,41.98415,2/5/2021 6:01
6,-87.97993,2,G 13,41.98558,2/5/2021 6:02
1,-87.98002,174,G 13,41.98595,2/5/2021 6:02
7,-87.98008,180,G 13,41.98397,2/5/2021 6:03
8,-87.98005,178,G 13,41.98307,2/5/2021 6:03
2,-87.97977,350,G 13,41.98113,2/5/2021 6:04
2,-87.97997,358,G 13,41.98272,2/5/2021 6:04
12,-87.97992,358,G 13,41.98503,2/5/2021 6:05
12,-87.97982,0,G 13,41.98733,2/5/2021 6:05
9,-87.97957,2,G 13,41.99187,2/5/2021 6:06
3,-87.9795,12,G 13,41.99268,2/5/2021 6:06
10,-87.97965,182,G 13,41.9915,2/5/2021 6:07
12,-87.97977,180,G 13,41.98907,2/5/2021 6:07
8,-87.98005,184,G 13,41.98503,2/5/2021 6:08
9,-87.98013,178,G 13,41.98322,2/5/2021 6:08
12,-87.97983,176,G 13,41.97995,2/5/2021 6:09
13,-87.97968,178,G 13,41.97653,2/5/2021 6:10
14,-87.9793,168,G 13,41.97283,2/5/2021 6:10
12,-87.9788,178,G 13,41.97057,2/5/2021 6:10
12,-87.97885,178,G 13,41.96597,2/5/2021 6:11
0,-87.97887,178,G 13,41.96388,2/5/2021 6:12
0,-87.97887,180,G 13,41.96368,2/5/2021 6:12
0,-87.97887,180,G 13,41.96368,2/5/2021 6:12
7,-87.97885,178,G 13,41.96305,2/5/2021 6:13
1,-87.97875,336,G 13,41.96228,2/5/2021 6:13
0,-87.97882,356,G 13,41.96302,2/5/2021 6:14
0,-87.97883,356,G 13,41.96303,2/5/2021 6:14
3,-87.97883,358,G 13,41.96305,2/5/2021 6:15
4,-87.97878,2,G 13,41.96382,2/5/2021 6:15
6,-87.97892,190,G 13,41.9648,2/5/2021 6:16
0,-87.97898,178,G 13,41.96418,2/5/2021 6:16
0,-87.97898,172,G 13,41.96385,2/5/2021 6:17
0,-87.97975,290,G 13,41.96357,2/5/2021 6:17
4,-87.97895,154,G 13,41.96327,2/5/2021 6:18
10,-87.97887,178,G 13,41.96108,2/5/2021 6:18
13,-87.97887,178,G 13,41.95758,2/5/2021 6:19
13,-87.97887,176,G 13,41.9551,2/5/2021 6:19
13,-87.97693,160,G 13,41.95097,2/5/2021 6:20
15,-87.97713,188,G 13,41.94713,2/5/2021 6:20
14,-87.97845,196,G 13,41.94328,2/5/2021 6:21
14,-87.97845,168,G 13,41.94068,2/5/2021 6:21
13,-87.97765,174,G 13,41.93538,2/5/2021 6:22
12,-87.97672,158,G 13,41.93323,2/5/2021 6:22
6,-87.97782,206,G 13,41.92985,2/5/2021 6:23
0,-87.97802,204,G 13,41.9296,2/5/2021 6:23
5,-87.97837,208,G 13,41.92905,2/5/2021 6:24
1,-87.97893,20,G 13,41.92795,2/5/2021 6:25
0,-87.97842,26,G 13,41.92885,2/5/2021 6:25
0,-87.97842,26,G 13,41.92885,2/5/2021 6:25
0,-87.97842,26,G 13,41.92885,2/5/2021 6:25
11,-87.97752,26,G 13,41.93008,2/5/2021 6:26
2,-87.97663,224,G 13,41.93192,2/5/2021 6:27
8,-87.9777,210,G 13,41.93015,2/5/2021 6:27
0,-87.9782,206,G 13,41.92945,2/5/2021 6:28
4,-87.9784,250,G 13,41.92923,2/5/2021 6:28
11,-87.98087,288,G 13,41.92983,2/5/2021 6:29
1,-87.98185,134,G 13,41.93,2/5/2021 6:29
2,-87.97865,128,G 13,41.92913,2/5/2021 6:30
11,-87.97932,178,G 13,41.92715,2/5/2021 6:30
13,-87.97812,150,G 13,41.92502,2/5/2021 6:31
12,-87.97508,154,G 13,41.92072,2/5/2021 6:31
13,-87.97377,156,G 13,41.91855,2/5/2021 6:32
14,-87.97183,164,G 13,41.91377,2/5/2021 6:32
13,-87.97105,166,G 13,41.91127,2/5/2021 6:33
9,-87.96932,160,G 13,41.9067,2/5/2021 6:33
4,-87.969,184,G 13,41.9058,2/5/2021 6:34
9,-87.96902,344,G 13,41.90608,2/5/2021 6:34
13,-87.96965,344,G 13,41.90772,2/5/2021 6:35
13,-87.97127,346,G 13,41.9123,2/5/2021 6:35
13,-87.97212,344,G 13,41.91478,2/5/2021 6:36
10,-87.97418,338,G 13,41.91943,2/5/2021 6:36
12,-87.97538,332,G 13,41.92138,2/5/2021 6:37
12,-87.97683,330,G 13,41.92338,2/5/2021 6:37
11,-87.97905,26,G 13,41.92792,2/5/2021 6:38
5,-87.97803,96,G 13,41.929,2/5/2021 6:38
16,-87.97228,120,G 13,41.92658,2/5/2021 6:39
0,-87.96893,106,G 13,41.9252,2/5/2021 6:39
2,-87.96892,118,G 13,41.9252,2/5/2021 6:40
13,-87.96693,118,G 13,41.92432,2/5/2021 6:40
1,-87.9654,120,G 13,41.92368,2/5/2021 6:41
8,-87.96362,36,G 13,41.92327,2/5/2021 6:41
11,-87.96113,40,G 13,41.92582,2/5/2021 6:42
8,-87.95865,38,G 13,41.92832,2/5/2021 6:42
11,-87.95612,62,G 13,41.9302,2/5/2021 6:43
1,-87.95413,84,G 13,41.9307,2/5/2021 6:43
13,-87.9513,86,G 13,41.93085,2/5/2021 6:44
10,-87.94667,86,G 13,41.93107,2/5/2021 6:44
13,-87.94362,84,G 13,41.9312,2/5/2021 6:45
12,-87.93793,84,G 13,41.93148,2/5/2021 6:45
14,-87.93483,86,G 13,41.93163,2/5/2021 6:46
16,-87.92688,92,G 13,41.93143,2/5/2021 6:46
16,-87.92293,92,G 13,41.93138,2/5/2021 6:47
6,-87.91702,36,G 13,41.9313,2/5/2021 6:47
9,-87.91695,2,G 13,41.9327,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.9171,6,G 13,41.93422,2/5/2021 6:48
0,-87.91712,6,G 13,41.93422,2/5/2021 6:52
0,-87.91712,6,G 13,41.93422,2/5/2021 6:52
4,-87.9169,174,G 13,41.93413,2/5/2021 6:53
0,-87.91703,180,G 13,41.93143,2/5/2021 6:54
0,-87.91703,180,G 13,41.93143,2/5/2021 6:54
5,-87.91713,244,G 13,41.93128,2/5/2021 6:55
11,-87.91978,272,G 13,41.9313,2/5/2021 6:55
15,-87.92612,270,G 13,41.93143,2/5/2021 6:56
14,-87.93177,272,G 13,41.9316,2/5/2021 6:57
12,-87.9367,264,G 13,41.93157,2/5/2021 6:57
12,-87.9399,266,G 13,41.93143,2/5/2021 6:57
13,-87.9458,264,G 13,41.93113,2/5/2021 6:58
12,-87.94937,266,G 13,41.93097,2/5/2021 6:58
14,-87.95485,254,G 13,41.93067,2/5/2021 6:59
13,-87.95757,224,G 13,41.92952,2/5/2021 6:59
12,-87.96117,216,G 13,41.92588,2/5/2021 7:00
2,-87.96362,224,G 13,41.92345,2/5/2021 7:01
0,-87.96363,222,G 13,41.92342,2/5/2021 7:01
2,-87.96408,156,G 13,41.92298,2/5/2021 7:02
13,-87.96243,36,G 13,41.92448,2/5/2021 7:02
14,-87.95923,36,G 13,41.9277,2/5/2021 7:03
13,-87.95607,62,G 13,41.93023,2/5/2021 7:03
2,-87.95355,298,G 13,41.93078,2/5/2021 7:03
13,-87.95755,224,G 13,41.92953,2/5/2021 7:04
16,-87.95973,216,G 13,41.9274,2/5/2021 7:04
11,-87.963,218,G 13,41.92418,2/5/2021 7:05
9,-87.96458,306,G 13,41.92335,2/5/2021 7:05
