OID_,latitude,longitude,location,speed_mph,name,timestamp
227,43.05057369,-76.12759245,"101 North Beech Street, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:41:17
228,43.05465677,-76.12206667,"526 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:41:20
229,43.04934699,-76.12377541,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:41:20
230,43.04962087,-76.12150187,"1701 Erie Boulevard East, Syracuse, NY, 13210",2,SW 3,2/5/2022 9:41:21
231,43.05059148,-76.12768559,"101 North Beech Street, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:41:23
232,43.05462952,-76.12205193,"526 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:41:25
233,43.04952183,-76.12149246,"Erie Boulevard East, Syracuse, NY, 13224",6,SW 3,2/5/2022 9:41:27
234,43.05055368,-76.12776594,"Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:41:29
235,43.04935912,-76.12381872,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:41:30
236,43.05466631,-76.1220742,"526 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:41:32
237,43.04931452,-76.12143251,"1706 Erie Boulevard East, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:41:35
238,43.05057863,-76.12788866,"Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:41:35
239,43.04936217,-76.12384163,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:41:36
240,43.05461447,-76.12206572,"526 Teall Avenue, Syracuse, NY, 13206",3,SW 5,2/5/2022 9:41:38
241,43.05060571,-76.12799219,"1231 Erie Boulevard East, Syracuse, NY, 13210",5,SW 2,2/5/2022 9:41:40
242,43.05470493,-76.12208661,"526 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:41:44
243,43.04904546,-76.12134342,"108 Columbus Avenue, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:41:46
244,43.04934807,-76.12387334,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:41:46
245,43.05465633,-76.12207686,"526 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:41:50
246,43.05064853,-76.12838239,"1365 Erie Boulevard East, Syracuse, NY, 13210",7,SW 2,2/5/2022 9:41:51
247,43.04874443,-76.12129307,"123 Columbus Avenue, Syracuse, NY, 13210",9,SW 3,2/5/2022 9:41:54
248,43.05477658,-76.12208631,"526 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:41:58
249,43.05068682,-76.1287963,"1343 Erie Boulevard East, Syracuse, NY, 13210",8,SW 2,2/5/2022 9:41:59
250,43.04851647,-76.12130815,"301 Lombard Avenue, Syracuse, NY, 13210",4,SW 3,2/5/2022 9:42:01
251,43.05470238,-76.12208128,"526 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:42:04
252,43.05070468,-76.1291893,"1321 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:42:07
253,43.04832209,-76.12128673,"1700 East Fayette Street, Syracuse, NY, 13210",3,SW 3,2/5/2022 9:42:09
254,43.05468613,-76.12207523,"526 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:42:12
255,43.04818527,-76.12139012,"204 Columbus Avenue, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:42:15
256,43.05072549,-76.12957627,"1301 Erie Boulevard East, Syracuse, NY, 13210",7,SW 2,2/5/2022 9:42:17
257,43.04788304,-76.12140216,"206 Columbus Avenue, Syracuse, NY, 13210",9,SW 3,2/5/2022 9:42:23
258,43.05073788,-76.12996012,"1292 Erie Boulevard East, Syracuse, NY, 13214",7,SW 2,2/5/2022 9:42:27
259,43.05490864,-76.12208498,"526 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:42:27
260,43.04759877,-76.12141673,"208 Columbus Avenue, Syracuse, NY, 13210",9,SW 3,2/5/2022 9:42:30
261,43.04942885,-76.12423706,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",3,SW 1,2/5/2022 9:42:30
262,43.05495668,-76.12209342,"526 Teall Avenue, Syracuse, NY, 13206",1,SW 5,2/5/2022 9:42:33
263,43.05073707,-76.1303545,"1248 Erie Boulevard East, Syracuse, NY, 13214",8,SW 2,2/5/2022 9:42:35
264,43.04730093,-76.12148581,"212 Columbus Avenue, Syracuse, NY, 13210",10,SW 3,2/5/2022 9:42:37
265,43.05074252,-76.13050861,"2 Lodi Street, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:42:42
266,43.04952309,-76.12458915,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",6,SW 1,2/5/2022 9:42:44
267,43.04701214,-76.12148343,"301 Columbus Avenue, Syracuse, NY, 13210",11,SW 3,2/5/2022 9:42:45
268,43.05508598,-76.12210043,"534 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:42:48
269,43.05076125,-76.13067326,"15 Lodi Street, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:42:50
270,43.04673563,-76.12147584,"305 Columbus Avenue, Syracuse, NY, 13210",11,SW 3,2/5/2022 9:42:51
271,43.05514576,-76.12209906,"534 Teall Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 9:42:53
272,43.04960054,-76.12490559,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",5,SW 1,2/5/2022 9:42:55
273,43.05071634,-76.13082872,"1215 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:42:57
274,43.04645101,-76.12145284,"309 Columbus Avenue, Syracuse, NY, 13210",11,SW 3,2/5/2022 9:42:57
275,43.05074362,-76.13091561,"1215 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:43:02
276,43.04958412,-76.1251032,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",3,SW 1,2/5/2022 9:43:02
277,43.04622106,-76.12145822,"309 Columbus Avenue, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:43:03
278,43.0552632,-76.12209986,"534 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:43:03
279,43.05077241,-76.13099742,"1215 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:43:08
280,43.05530541,-76.12210129,"534 Teall Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 9:43:09
281,43.04966027,-76.12508608,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",3,SW 1,2/5/2022 9:43:13
282,43.04602129,-76.12154729,"East Genesee Street, Syracuse, NY, 13217",0,SW 3,2/5/2022 9:43:14
283,43.05534367,-76.12209723,"536 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:43:15
284,43.04962273,-76.12508382,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:43:19
285,43.04603497,-76.12156031,"East Genesee Street, Syracuse, NY, 13217",2,SW 3,2/5/2022 9:43:21
286,43.05541267,-76.1220942,"536 Teall Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 9:43:21
287,43.05077005,-76.13125409,"1207 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:43:21
288,43.04604358,-76.12153233,"East Genesee Street, Syracuse, NY, 13217",0,SW 3,2/5/2022 9:43:26
289,43.05077783,-76.13126107,"1207 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:43:26
290,43.04962487,-76.12508815,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:43:30
291,43.04609127,-76.12157239,"East Genesee Street, Syracuse, NY, 13217",6,SW 3,2/5/2022 9:43:31
292,43.05074672,-76.13120621,"1205 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:43:32
293,43.05568747,-76.12213571,"1505 Hawley Avenue, Syracuse, NY, 13203",6,SW 5,2/5/2022 9:43:37
294,43.04966346,-76.12507765,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",1,SW 1,2/5/2022 9:43:37
295,43.05075618,-76.13123779,"1207 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:43:37
296,43.0462109,-76.12178298,"1800 East Genesee Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:43:38
297,43.0508016,-76.13131536,"1207 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:43:42
298,43.05075217,-76.13130522,"1207 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:43:48
299,43.04633205,-76.12215091,"1800 East Genesee Street, Syracuse, NY, 13210",9,SW 3,2/5/2022 9:43:49
300,43.04972528,-76.12524416,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",2,SW 1,2/5/2022 9:43:51
301,43.05596198,-76.12216067,"611 Teall Avenue, Syracuse, NY, 13206",3,SW 5,2/5/2022 9:43:53
302,43.05070322,-76.13131795,"1207 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:43:53
303,43.04645016,-76.12249311,"107 Basset Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:43:58
304,43.05081017,-76.13133028,"1207 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:43:58
305,43.05082306,-76.1312536,"1207 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:44:03
306,43.04649975,-76.12261888,"1718 East Genesee Street, Syracuse, NY, 13210",2,SW 3,2/5/2022 9:44:05
307,43.05076195,-76.13123122,"1207 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:44:08
308,43.04660845,-76.1225645,"1718 East Genesee Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:44:11
309,43.05074876,-76.13132797,"1207 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:44:13
310,43.04659408,-76.12252998,"1720 East Genesee Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:44:16
311,43.04984139,-76.12557885,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",3,SW 1,2/5/2022 9:44:16
312,43.05076658,-76.13133643,"1207 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:44:19
313,43.05623468,-76.12214589,"615 Teall Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 9:44:20
314,43.04642943,-76.12249895,"107 Basset Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:44:22
315,43.05074885,-76.13129474,"1207 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:44:25
316,43.04645692,-76.12257644,"107 Basset Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:44:28
317,43.05074284,-76.13123001,"1207 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:44:30
318,43.04993879,-76.12592771,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",4,SW 1,2/5/2022 9:44:30
319,43.05634115,-76.12215253,"615 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:44:31
320,43.05076477,-76.13132992,"1207 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:44:35
321,43.0562876,-76.12215073,"615 Teall Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 9:44:36
322,43.04659723,-76.12290395,"1704 East Genesee Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:44:39
323,43.0508068,-76.13136762,"1207 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:44:40
324,43.05631617,-76.12216715,"615 Teall Avenue, Syracuse, NY, 13206",3,SW 5,2/5/2022 9:44:42
325,43.05006318,-76.12626772,"1410 Erie Boulevard East, Syracuse, NY, 13210",4,SW 1,2/5/2022 9:44:46
326,43.05638382,-76.12217029,"615 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:44:47
327,43.04672058,-76.12323498,"1688 East Genesee Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:44:49
328,43.05073622,-76.1313891,"1203 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:44:50
329,43.05650702,-76.12218654,"615 Teall Avenue, Syracuse, NY, 13206",5,SW 5,2/5/2022 9:44:53
330,43.05072896,-76.131314,"1207 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:44:57
331,43.04683629,-76.12357103,"1672 East Genesee Street, Syracuse, NY, 13210",7,SW 3,2/5/2022 9:44:59
332,43.05016691,-76.1266156,"1433 Erie Boulevard East, Syracuse, NY, 13210",4,SW 1,2/5/2022 9:44:59
333,43.0507574,-76.13144321,"1203 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:45:04
334,43.05678642,-76.12221236,"214 Craton Street, Syracuse, NY, 13203",6,SW 5,2/5/2022 9:45:04
335,43.04694001,-76.1239224,"1656 East Genesee Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:45:10
336,43.05072687,-76.13142179,"1203 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:45:10
337,43.04700852,-76.12411931,"1646 East Genesee Street, Syracuse, NY, 13210",4,SW 3,2/5/2022 9:45:16
338,43.05707569,-76.12226032,"701 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:45:16
339,43.05023567,-76.12697862,"1400 Erie Boulevard East, Syracuse, NY, 13210",3,SW 1,2/5/2022 9:45:18
340,43.05072103,-76.1312813,"1207 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:45:20
341,43.05025408,-76.12709723,"1400 Erie Boulevard East, Syracuse, NY, 13210",3,SW 1,2/5/2022 9:45:24
342,43.04700261,-76.12451587,"1627 East Genesee Street, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:45:26
343,43.0507329,-76.13120894,"1205 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:45:26
344,43.05736666,-76.12227101,"719 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:45:30
345,43.04698502,-76.12490704,"1611 East Genesee Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:45:36
346,43.05021132,-76.1274845,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",4,SW 1,2/5/2022 9:45:38
347,43.0575297,-76.12229067,"721 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:45:43
348,43.05019618,-76.12750228,"Erie Boulevard Southern Sidewalk, Syracuse, NY, 13224-1038",0,SW 1,2/5/2022 9:45:46
349,43.0507016,-76.13123624,"1207 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:45:47
350,43.04696878,-76.12528971,"1603 East Genesee Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:45:48
351,43.05762332,-76.12228808,"727 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:45:48
352,43.05019269,-76.12754628,"South Beech Street Eastern Sidewalk, Syracuse, NY, 13210-1203",2,SW 1,2/5/2022 9:45:51
353,43.05014649,-76.12757953,"Beech Street Crosswalk, Syracuse, NY, 13210-1203",0,SW 1,2/5/2022 9:45:57
354,43.0507873,-76.1314447,"1203 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:45:58
355,43.04696071,-76.12562511,"401 Maple Street, Syracuse, NY, 13210",2,SW 3,2/5/2022 9:45:59
356,43.0501613,-76.1275588,"Beech Street Crosswalk, Syracuse, NY, 13210-1203",0,SW 1,2/5/2022 9:46:02
357,43.05075636,-76.13148961,"1203 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:46:03
358,43.04695508,-76.12570296,"1548 East Genesee Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:46:04
359,43.05778801,-76.122279,"731 Teall Avenue, Syracuse, NY, 13206",3,SW 5,2/5/2022 9:46:04
360,43.05014422,-76.12755617,"Beech Street Crosswalk, Syracuse, NY, 13210-1203",2,SW 1,2/5/2022 9:46:07
361,43.05073519,-76.13156314,"1203 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:46:09
362,43.05012216,-76.12756525,"Beech Street Crosswalk, Syracuse, NY, 13210-1203",0,SW 1,2/5/2022 9:46:13
363,43.05074748,-76.13163377,"1203 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:46:15
364,43.0469611,-76.12607464,"1540 East Genesee Street, Syracuse, NY, 13210",7,SW 3,2/5/2022 9:46:16
365,43.05013221,-76.12754806,"Beech Street Crosswalk, Syracuse, NY, 13210-1203",0,SW 1,2/5/2022 9:46:18
366,43.05076746,-76.13166948,"1203 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:46:20
367,43.05807794,-76.12230196,"749 Teall Avenue, Syracuse, NY, 13203",5,SW 5,2/5/2022 9:46:24
368,43.05011677,-76.12757459,"111 South Beech Street, Syracuse, NY, 13210",1,SW 1,2/5/2022 9:46:24
369,43.05078365,-76.13167532,"1203 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:46:25
370,43.04694037,-76.12646286,"1526 East Genesee Street, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:46:25
371,43.05012385,-76.1276612,"100 South Beech Street, Syracuse, NY, 13210",2,SW 1,2/5/2022 9:46:29
372,43.05080098,-76.13165445,"1203 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:46:31
373,43.04693809,-76.12687702,"1518 East Genesee Street, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:46:36
374,43.05078883,-76.13162149,"1203 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:46:36
375,43.05835456,-76.1223109,"803 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:46:36
376,43.05014069,-76.12792742,"1340 East Water Street, Syracuse, NY, 13210",0,SW 1,2/5/2022 9:46:45
377,43.04694636,-76.12726659,"1504 East Genesee Street, Syracuse, NY, 13210",7,SW 3,2/5/2022 9:46:46
378,43.05072765,-76.13155769,"1203 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:46:48
379,43.05013913,-76.12784762,"1340 East Water Street, Syracuse, NY, 13210",2,SW 1,2/5/2022 9:46:50
380,43.05862877,-76.12232102,"811 Teall Avenue, Syracuse, NY, 13206",5,SW 5,2/5/2022 9:46:50
381,43.05071001,-76.1314069,"1203 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:46:55
382,43.0469448,-76.12764802,"404 South Beech Street, Syracuse, NY, 13210",4,SW 3,2/5/2022 9:46:55
383,43.05014976,-76.12784727,"1340 East Water Street, Syracuse, NY, 13210",4,SW 1,2/5/2022 9:46:57
384,43.0587653,-76.12231528,"811 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:46:58
385,43.0507286,-76.13124367,"1207 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:47:02
386,43.05873448,-76.12232321,"811 Teall Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 9:47:06
387,43.05015218,-76.12822028,"1340 East Water Street, Syracuse, NY, 13210",7,SW 1,2/5/2022 9:47:07
388,43.0469398,-76.12806071,"1456 East Genesee Street, Syracuse, NY, 13210",7,SW 3,2/5/2022 9:47:08
389,43.0506705,-76.13112645,"1215 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:47:10
390,43.05883962,-76.12223348,"812 Teall Avenue, Syracuse, NY, 13206",8,SW 5,2/5/2022 9:47:12
391,43.05014823,-76.128612,"1301 East Water Street, Syracuse, NY, 13210",7,SW 1,2/5/2022 9:47:17
392,43.05912578,-76.12228912,"151 Herbst Avenue, Syracuse, NY, 13203",9,SW 5,2/5/2022 9:47:18
393,43.04694024,-76.12844447,"1444 East Genesee Street, Syracuse, NY, 13210",3,SW 3,2/5/2022 9:47:21
394,43.05073906,-76.13097433,"1215 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:47:21
395,43.05921286,-76.12235619,"151 Herbst Avenue, Syracuse, NY, 13203",3,SW 5,2/5/2022 9:47:23
396,43.05014446,-76.12902092,"1301 East Water Street, Syracuse, NY, 13210",9,SW 1,2/5/2022 9:47:26
397,43.0507514,-76.13105263,"1215 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:47:26
398,43.05934285,-76.12239683,"901 Teall Avenue, Syracuse, NY, 13206",7,SW 5,2/5/2022 9:47:28
399,43.05075617,-76.13123932,"1207 Erie Boulevard East, Syracuse, NY, 13210",8,SW 2,2/5/2022 9:47:31
400,43.05014833,-76.12941384,"1226 East Water Street, Syracuse, NY, 13202",8,SW 1,2/5/2022 9:47:34
401,43.04692011,-76.1288264,"1436, 1438 East Genesee Street, Syracuse, NY, 13210",4,SW 3,2/5/2022 9:47:35
402,43.05078499,-76.13162391,"1203 Erie Boulevard East, Syracuse, NY, 13210",11,SW 2,2/5/2022 9:47:37
403,43.05962556,-76.12239917,"913 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:47:41
404,43.05077676,-76.13194678,"45 Walnut Avenue, Syracuse, NY, 13210",5,SW 2,2/5/2022 9:47:44
405,43.05015848,-76.12981081,"1226 East Water Street, Syracuse, NY, 13202",6,SW 1,2/5/2022 9:47:45
406,43.04691881,-76.12919737,"1414 East Genesee Street, Syracuse, NY, 13210",4,SW 3,2/5/2022 9:47:50
407,43.05991416,-76.12240151,"923 Teall Avenue, Syracuse, NY, 13206",5,SW 5,2/5/2022 9:47:52
408,43.05015347,-76.13018903,"1226 East Water Street, Syracuse, NY, 13202",5,SW 1,2/5/2022 9:47:57
409,43.05079419,-76.13217192,"1135 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:48:01
410,43.04691364,-76.12959109,"1400 East Genesee Street, Syracuse, NY, 13210",7,SW 3,2/5/2022 9:48:02
411,43.0601837,-76.12242287,"1001 Teall Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 9:48:05
412,43.05079043,-76.13225583,"1135 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:48:07
413,43.05015616,-76.13059341,"1226 East Water Street, Syracuse, NY, 13202",6,SW 1,2/5/2022 9:48:08
414,43.06020663,-76.12243721,"1001 Teall Avenue, Syracuse, NY, 13206",3,SW 5,2/5/2022 9:48:11
415,43.04689825,-76.12996958,"1322 East Genesee Street, Syracuse, NY, 13210",7,SW 3,2/5/2022 9:48:12
416,43.04689415,-76.1303855,"1311 East Genesee Street, Syracuse, NY, 13210",10,SW 3,2/5/2022 9:48:20
417,43.05017405,-76.13097184,"1226 East Water Street, Syracuse, NY, 13202",5,SW 1,2/5/2022 9:48:20
418,43.060093,-76.12239917,"118 Schuler Street, Syracuse, NY, 13203",5,SW 5,2/5/2022 9:48:20
419,43.05079747,-76.13263662,"1135 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:48:20
420,43.04689577,-76.13067343,"1301 East Genesee Street, Syracuse, NY, 13210",5,SW 3,2/5/2022 9:48:26
421,43.06032207,-76.12234987,"1006 Teall Avenue, Syracuse, NY, 13206",10,SW 5,2/5/2022 9:48:26
422,43.05017662,-76.13105477,"1200 East Water Street, Syracuse, NY, 13210",0,SW 1,2/5/2022 9:48:26
423,43.04696217,-76.13072972,"1301 East Genesee Street, Syracuse, NY, 13210",2,SW 3,2/5/2022 9:48:32
424,43.0606193,-76.1223937,"1019 Teall Avenue, Syracuse, NY, 13206",8,SW 5,2/5/2022 9:48:33
425,43.0501629,-76.13106494,"1200 East Water Street, Syracuse, NY, 13210",0,SW 1,2/5/2022 9:48:34
426,43.05080562,-76.13300943,"1135 Erie Boulevard East, Syracuse, NY, 13210",5,SW 2,2/5/2022 9:48:36
427,43.04697483,-76.13084803,"1237 East Genesee Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:48:37
428,43.06065627,-76.12243562,"1019 Teall Avenue, Syracuse, NY, 13206",1,SW 5,2/5/2022 9:48:39
429,43.05014977,-76.13104574,"1200 East Water Street, Syracuse, NY, 13210",0,SW 1,2/5/2022 9:48:40
430,43.04691222,-76.13126405,"1225 East Genesee Street, Syracuse, NY, 13210",11,SW 3,2/5/2022 9:48:45
431,43.06076762,-76.12244356,"1021 Teall Avenue, Syracuse, NY, 13206",6,SW 5,2/5/2022 9:48:46
432,43.04688525,-76.13163753,"1200 East Genesee Street, Syracuse, NY, 13210",11,SW 3,2/5/2022 9:48:51
433,43.05080939,-76.13338883,"1135 Erie Boulevard East, Syracuse, NY, 13210",3,SW 2,2/5/2022 9:48:53
434,43.06103796,-76.12245599,"1032 Teall Avenue, Syracuse, NY, 13206",6,SW 5,2/5/2022 9:48:54
435,43.04686017,-76.1319777,"1200 East Genesee Street, Syracuse, NY, 13210",6,SW 3,2/5/2022 9:48:57
436,43.05017168,-76.13100724,"1200 East Water Street, Syracuse, NY, 13210",1,SW 1,2/5/2022 9:48:59
437,43.05082361,-76.13349139,"1135 Erie Boulevard East, Syracuse, NY, 13210",0,SW 2,2/5/2022 9:49:00
438,43.06131987,-76.12249985,"1109 Teall Avenue, Syracuse, NY, 13206",6,SW 5,2/5/2022 9:49:05
439,43.05081315,-76.13349941,"1135 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:49:05
440,43.04682067,-76.13234835,"1124 East Genesee Street, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:49:08
441,43.05079842,-76.1334672,"1135 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:49:10
442,43.05018692,-76.1313765,"1200 East Water Street, Syracuse, NY, 13210",5,SW 1,2/5/2022 9:49:12
443,43.0616034,-76.12250734,"1119 Teall Avenue, Syracuse, NY, 13206",7,SW 5,2/5/2022 9:49:14
444,43.05071767,-76.13342828,"1135 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:49:17
445,43.04682184,-76.13276591,"1120 East Genesee Street, Syracuse, NY, 13210",10,SW 3,2/5/2022 9:49:17
446,43.0507132,-76.13350403,"1131 Erie Boulevard East, Syracuse, NY, 13210",1,SW 2,2/5/2022 9:49:22
447,43.05019545,-76.13164166,"1200 East Water Street, Syracuse, NY, 13210",0,SW 1,2/5/2022 9:49:23
448,43.04681873,-76.13302363,"1114 East Genesee Street, Syracuse, NY, 13210",4,SW 3,2/5/2022 9:49:23
449,43.06188165,-76.12255721,"1131 Teall Avenue, Syracuse, NY, 13206",4,SW 5,2/5/2022 9:49:25
450,43.05019187,-76.13158735,"1200 East Water Street, Syracuse, NY, 13210",1,SW 1,2/5/2022 9:49:29
451,43.05075918,-76.1337108,"1101 Erie Boulevard East, Syracuse, NY, 13210",2,SW 2,2/5/2022 9:49:33
452,43.04681106,-76.13342543,"1108 East Genesee Street, Syracuse, NY, 13210",8,SW 3,2/5/2022 9:49:34
453,43.05024503,-76.13165182,"1200 East Water Street, Syracuse, NY, 13210",5,SW 1,2/5/2022 9:49:34
454,43.05075779,-76.13384314,"1101 Erie Boulevard East, Syracuse, NY, 13210",4,SW 2,2/5/2022 9:49:38
