OBJECTID	SpeedMetersPerSecond	Location_Longitude	HeadingDegrees	Username	Location_Latitude	ReportTimeDate
22392	0	-87.97898	172	LocalGovDeployScott	41.96385	2/5/2021 6:17
22404	0	-87.97975	290	LocalGovDeployScott	41.96357	2/5/2021 6:17
22384	0	-88.07568	196	rnosek_temp	41.80837	2/5/2021 6:17
22385	0	-88.07568	196	rnosek_temp	41.80837	2/5/2021 6:17
22413	6	-87.97952	98	LocalGovDeployRyanN	41.9634	2/5/2021 6:18
22443	10	-87.97898	178	LocalGovDeployRyanN	41.96165	2/5/2021 6:18
22410	10	-87.93497	178	LocalGovDeployMattB	41.75042	2/5/2021 6:18
22418	1	-87.9788	182	LocalGovDeployMikeD	41.96238	2/5/2021 6:18
22408	11	-88.25708	258	LocalGovDeployChrisF2	41.97705	2/5/2021 6:18
22419	14	-88.26038	262	LocalGovDeployChrisF2	41.97663	2/5/2021 6:18
22409	10	-87.99553	176	LocalGovDeployJohnH	41.81427	2/5/2021 6:18
22421	9	-87.99548	178	LocalGovDeployJohnH	41.81248	2/5/2021 6:18
22417	4	-87.97895	154	LocalGovDeployScott	41.96327	2/5/2021 6:18
22444	10	-87.97887	178	LocalGovDeployScott	41.96108	2/5/2021 6:18
22415	5	-88.07582	158	rnosek_temp	41.80797	2/5/2021 6:18
22439	11	-88.0741	64	rnosek_temp	41.80808	2/5/2021 6:18
22448	11	-87.97887	174	LocalGovDeployRyanN	41.95968	2/5/2021 6:19
22468	12	-87.97888	174	LocalGovDeployRyanN	41.95492	2/5/2021 6:19
22445	8	-87.93583	236	LocalGovDeployMattB	41.7479	2/5/2021 6:19
22455	3	-87.9366	232	LocalGovDeployMattB	41.74725	2/5/2021 6:19
22465	1	-87.93688	84	LocalGovDeployMattB	41.74695	2/5/2021 6:19
22450	12	-87.9788	180	LocalGovDeployMikeD	41.95837	2/5/2021 6:19
22458	13	-87.97888	182	LocalGovDeployMikeD	41.95593	2/5/2021 6:19
22453	9	-88.26493	262	LocalGovDeployChrisF2	41.97608	2/5/2021 6:19
22461	0	-88.26597	94	LocalGovDeployChrisF2	41.97598	2/5/2021 6:19
22463	0	-88.26597	94	LocalGovDeployChrisF2	41.97598	2/5/2021 6:19
22449	0	-87.99537	178	LocalGovDeployJohnH	41.80968	2/5/2021 6:19
22469	1	-87.9954	154	LocalGovDeployJohnH	41.80952	2/5/2021 6:19
22457	13	-87.97887	178	LocalGovDeployScott	41.95758	2/5/2021 6:19
22464	13	-87.97887	176	LocalGovDeployScott	41.9551	2/5/2021 6:19
22454	13	-88.06847	94	rnosek_temp	41.8086	2/5/2021 6:19
22460	11	-88.06555	94	rnosek_temp	41.80837	2/5/2021 6:19
22472	11	-87.97805	160	LocalGovDeployRyanN	41.95282	2/5/2021 6:20
22503	15	-87.97685	190	LocalGovDeployRyanN	41.94812	2/5/2021 6:20
22475	3	-87.93648	30	LocalGovDeployMattB	41.74755	2/5/2021 6:20
22499	6	-87.93493	358	LocalGovDeployMattB	41.7486	2/5/2021 6:20
22473	13	-87.9773	156	LocalGovDeployMikeD	41.95165	2/5/2021 6:20
22496	1	-88.26593	94	LocalGovDeployChrisF2	41.97597	2/5/2021 6:20
22477	9	-87.99528	356	LocalGovDeployJohnH	41.81085	2/5/2021 6:20
22497	10	-87.9954	356	LocalGovDeployJohnH	41.81265	2/5/2021 6:20
22492	13	-87.97693	160	LocalGovDeployScott	41.95097	2/5/2021 6:20
22504	15	-87.97713	188	LocalGovDeployScott	41.94713	2/5/2021 6:20
22476	10	-88.05977	92	rnosek_temp	41.808	2/5/2021 6:20
22502	9	-88.05617	92	rnosek_temp	41.80788	2/5/2021 6:20
22508	12	-87.97757	192	LocalGovDeployRyanN	41.94558	2/5/2021 6:21
22525	14	-87.97847	170	LocalGovDeployRyanN	41.9406	2/5/2021 6:21
22509	10	-87.935	358	LocalGovDeployMattB	41.75143	2/5/2021 6:21
22522	12	-87.93508	358	LocalGovDeployMattB	41.75465	2/5/2021 6:21
22506	15	-87.97732	190	LocalGovDeployMikeD	41.94627	2/5/2021 6:21
22512	14	-87.97837	198	LocalGovDeployMikeD	41.9434	2/5/2021 6:21
22518	15	-87.97858	172	LocalGovDeployMikeD	41.94113	2/5/2021 6:21
22510	6	-88.26362	40	LocalGovDeployChrisF2	41.97645	2/5/2021 6:21
22516	11	-87.99555	358	LocalGovDeployJohnH	41.81668	2/5/2021 6:21
22521	10	-87.99558	0	LocalGovDeployJohnH	41.81867	2/5/2021 6:21
22517	14	-87.97845	196	LocalGovDeployScott	41.94328	2/5/2021 6:21
22523	14	-87.97845	168	LocalGovDeployScott	41.94068	2/5/2021 6:21
22513	3	-88.05445	92	rnosek_temp	41.8078	2/5/2021 6:21
22519	4	-88.05352	92	rnosek_temp	41.80777	2/5/2021 6:21
22529	15	-87.97797	174	LocalGovDeployRyanN	41.93793	2/5/2021 6:22
22550	11	-87.9767	160	LocalGovDeployRyanN	41.93313	2/5/2021 6:22
22528	11	-87.93517	358	LocalGovDeployMattB	41.75735	2/5/2021 6:22
22546	12	-87.93527	358	LocalGovDeployMattB	41.76107	2/5/2021 6:22
22535	14	-87.97775	172	LocalGovDeployMikeD	41.936	2/5/2021 6:22
22543	12	-87.97702	154	LocalGovDeployMikeD	41.93375	2/5/2021 6:22
22527	8	-88.26275	108	LocalGovDeployChrisF2	41.9767	2/5/2021 6:22
22540	15	-88.258	80	LocalGovDeployChrisF2	41.97688	2/5/2021 6:22
22548	14	-88.25378	88	LocalGovDeployChrisF2	41.97722	2/5/2021 6:22
22539	12	-87.99245	60	LocalGovDeployJohnH	41.82152	2/5/2021 6:22
22542	13	-87.97765	174	LocalGovDeployScott	41.93538	2/5/2021 6:22
22545	12	-87.97672	158	LocalGovDeployScott	41.93323	2/5/2021 6:22
22537	13	-88.05033	92	rnosek_temp	41.80765	2/5/2021 6:22
22544	12	-88.04713	92	rnosek_temp	41.8075	2/5/2021 6:22
22554	12	-87.97685	202	LocalGovDeployRyanN	41.93138	2/5/2021 6:23
22566	0	-87.978	206	LocalGovDeployRyanN	41.92975	2/5/2021 6:23
22560	0	-87.93543	0	LocalGovDeployMattB	41.76403	2/5/2021 6:23
22561	0	-87.93543	0	LocalGovDeployMattB	41.76403	2/5/2021 6:23
22555	10	-87.97767	204	LocalGovDeployMikeD	41.93012	2/5/2021 6:23
22564	0	-87.97805	206	LocalGovDeployMikeD	41.92952	2/5/2021 6:23
22553	15	-88.25013	92	LocalGovDeployChrisF2	41.97713	2/5/2021 6:23
22578	15	-88.24255	98	LocalGovDeployChrisF2	41.97672	2/5/2021 6:23
22552	10	-87.99098	358	LocalGovDeployJohnH	41.82442	2/5/2021 6:23
22558	11	-87.9911	358	LocalGovDeployJohnH	41.82685	2/5/2021 6:23
22567	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22568	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22569	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22570	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22571	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22572	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22573	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22574	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22575	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22576	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22577	0	-87.99117	358	LocalGovDeployJohnH	41.8292	2/5/2021 6:23
22559	6	-87.97782	206	LocalGovDeployScott	41.92985	2/5/2021 6:23
22565	0	-87.97802	204	LocalGovDeployScott	41.9296	2/5/2021 6:23
22557	7	-88.0457	180	rnosek_temp	41.80607	2/5/2021 6:23
22580	6	-88.0455	120	rnosek_temp	41.80513	2/5/2021 6:23
22591	5	-87.97838	206	LocalGovDeployRyanN	41.92913	2/5/2021 6:24
22599	2	-87.97915	148	LocalGovDeployRyanN	41.92795	2/5/2021 6:24
22585	12	-87.9355	358	LocalGovDeployMattB	41.76573	2/5/2021 6:24
22595	11	-87.93558	358	LocalGovDeployMattB	41.7689	2/5/2021 6:24
22583	1	-87.97815	206	LocalGovDeployMikeD	41.92935	2/5/2021 6:24
22593	1	-87.97895	44	LocalGovDeployMikeD	41.92793	2/5/2021 6:24
22582	12	-88.23925	100	LocalGovDeployChrisF2	41.97625	2/5/2021 6:24
22596	7	-88.23632	100	LocalGovDeployChrisF2	41.97582	2/5/2021 6:24
22588	5	-87.97837	208	LocalGovDeployScott	41.92905	2/5/2021 6:24
22584	14	-88.04223	72	rnosek_temp	41.80585	2/5/2021 6:24
22598	6	-88.03845	18	rnosek_temp	41.8069	2/5/2021 6:24
22613	0	-87.97843	28	LocalGovDeployRyanN	41.92877	2/5/2021 6:25
22614	0	-87.97843	28	LocalGovDeployRyanN	41.92877	2/5/2021 6:25
22615	0	-87.97843	28	LocalGovDeployRyanN	41.92877	2/5/2021 6:25
22604	12	-87.9357	358	LocalGovDeployMattB	41.77215	2/5/2021 6:25
22620	9	-87.9367	268	LocalGovDeployMattB	41.77437	2/5/2021 6:25
22606	0	-87.9784	26	LocalGovDeployMikeD	41.92892	2/5/2021 6:25
22607	0	-87.9784	26	LocalGovDeployMikeD	41.92892	2/5/2021 6:25
22603	14	-88.23343	98	LocalGovDeployChrisF2	41.97537	2/5/2021 6:25
22619	15	-88.22612	92	LocalGovDeployChrisF2	41.97488	2/5/2021 6:25
22601	1	-87.97893	20	LocalGovDeployScott	41.92795	2/5/2021 6:25
22609	0	-87.97842	26	LocalGovDeployScott	41.92885	2/5/2021 6:25
22611	0	-87.97842	26	LocalGovDeployScott	41.92885	2/5/2021 6:25
22612	0	-87.97842	26	LocalGovDeployScott	41.92885	2/5/2021 6:25
22605	10	-88.03733	28	rnosek_temp	41.80895	2/5/2021 6:25
22663	14	-88.03468	60	rnosek_temp	41.81117	2/5/2021 6:25
22718	11	-87.97723	24	LocalGovDeployRyanN	41.93052	2/5/2021 6:26
22707	10	-87.94087	268	LocalGovDeployMattB	41.77435	2/5/2021 6:26
22708	1	-87.9784	26	LocalGovDeployMikeD	41.92897	2/5/2021 6:26
22712	11	-87.9775	24	LocalGovDeployMikeD	41.93022	2/5/2021 6:26
22704	7	-88.22268	0	LocalGovDeployChrisF2	41.97513	2/5/2021 6:26
22709	10	-88.22278	358	LocalGovDeployChrisF2	41.97693	2/5/2021 6:26
22714	11	-87.97752	26	LocalGovDeployScott	41.93008	2/5/2021 6:26
22703	16	-88.03143	46	rnosek_temp	41.81255	2/5/2021 6:26
22717	12	-88.02927	0	rnosek_temp	41.81753	2/5/2021 6:26
22664	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22665	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22666	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22667	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22668	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22669	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22670	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22671	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22672	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22673	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22674	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22675	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22676	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22677	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22678	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22679	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22680	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22681	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22682	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22683	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22684	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22685	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22686	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22687	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22688	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22689	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22690	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22691	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22692	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22693	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22694	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22695	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22696	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22697	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22698	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22699	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22700	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22701	0	-88.18423	266	LocalGovDeployAndy	41.78065	2/5/2021 6:26
22735	2	-87.97652	306	LocalGovDeployRyanN	41.93193	2/5/2021 6:27
22743	9	-87.9774	206	LocalGovDeployRyanN	41.93058	2/5/2021 6:27
22719	10	-87.94548	266	LocalGovDeployMattB	41.77432	2/5/2021 6:27
22720	0	-87.9463	0	LocalGovDeployMattB	41.77428	2/5/2021 6:27
22721	0	-87.9463	0	LocalGovDeployMattB	41.77428	2/5/2021 6:27
22722	0	-87.9463	0	LocalGovDeployMattB	41.77428	2/5/2021 6:27
22723	0	-87.9463	0	LocalGovDeployMattB	41.77428	2/5/2021 6:27
22731	2	-87.97668	188	LocalGovDeployMikeD	41.93183	2/5/2021 6:27
22738	8	-87.9771	202	LocalGovDeployMikeD	41.93093	2/5/2021 6:27
22726	11	-88.22207	22	LocalGovDeployChrisF2	41.98092	2/5/2021 6:27
22737	12	-88.22095	18	LocalGovDeployChrisF2	41.98302	2/5/2021 6:27
22734	2	-87.97663	224	LocalGovDeployScott	41.93192	2/5/2021 6:27
22744	8	-87.9777	210	LocalGovDeployScott	41.93015	2/5/2021 6:27
22725	14	-88.02842	38	rnosek_temp	41.81967	2/5/2021 6:27
22749	0	-87.97818	204	LocalGovDeployRyanN	41.92955	2/5/2021 6:28
22766	1	-87.97818	224	LocalGovDeployRyanN	41.92955	2/5/2021 6:28
22746	0	-87.97822	204	LocalGovDeployMikeD	41.92935	2/5/2021 6:28
22765	1	-87.9782	204	LocalGovDeployMikeD	41.92937	2/5/2021 6:28
22750	16	-88.21832	8	LocalGovDeployChrisF2	41.98793	2/5/2021 6:28
22763	0	-88.21815	0	LocalGovDeployChrisF2	41.99175	2/5/2021 6:28
22748	0	-87.9782	206	LocalGovDeployScott	41.92945	2/5/2021 6:28
22768	4	-87.9784	250	LocalGovDeployScott	41.92923	2/5/2021 6:28
22745	10	-88.025	354	rnosek_temp	41.82357	2/5/2021 6:28
22755	8	-88.02507	356	rnosek_temp	41.82568	2/5/2021 6:28
22767	10	-88.02523	356	rnosek_temp	41.82798	2/5/2021 6:28
22777	10	-87.98093	286	LocalGovDeployRyanN	41.92988	2/5/2021 6:29
22783	9	-87.9479	268	LocalGovDeployMattB	41.77428	2/5/2021 6:29
22786	10	-87.95058	268	LocalGovDeployMattB	41.77417	2/5/2021 6:29
22772	0	-87.97913	196	LocalGovDeployMikeD	41.9278	2/5/2021 6:29
22773	0	-87.97913	196	LocalGovDeployMikeD	41.9278	2/5/2021 6:29
22774	0	-87.97913	196	LocalGovDeployMikeD	41.9278	2/5/2021 6:29
22782	2	-88.21828	252	LocalGovDeployChrisF2	41.99175	2/5/2021 6:29
22789	13	-88.21843	180	LocalGovDeployChrisF2	41.98998	2/5/2021 6:29
22769	1	-87.99118	350	LocalGovDeployJohnH	41.82918	2/5/2021 6:29
22790	1	-87.99123	358	LocalGovDeployJohnH	41.83123	2/5/2021 6:29
22771	11	-87.98087	288	LocalGovDeployScott	41.92983	2/5/2021 6:29
22792	1	-87.98185	134	LocalGovDeployScott	41.93	2/5/2021 6:29
22770	10	-88.02533	356	rnosek_temp	41.83	2/5/2021 6:29
22791	0	-88.02552	10	rnosek_temp	41.83303	2/5/2021 6:29
22793	1	-87.98183	214	LocalGovDeployRyanN	41.93007	2/5/2021 6:30
22796	10	-87.98113	110	LocalGovDeployRyanN	41.92978	2/5/2021 6:30
22809	8	-87.97872	206	LocalGovDeployRyanN	41.92868	2/5/2021 6:30
22801	12	-87.95575	266	LocalGovDeployMattB	41.77407	2/5/2021 6:30
22810	12	-87.95928	268	LocalGovDeployMattB	41.774	2/5/2021 6:30
22808	3	-87.97912	200	LocalGovDeployMikeD	41.9278	2/5/2021 6:30
22803	14	-88.2197	202	LocalGovDeployChrisF2	41.9854	2/5/2021 6:30
22813	13	-88.22103	202	LocalGovDeployChrisF2	41.98295	2/5/2021 6:30
22795	6	-87.99165	268	LocalGovDeployJohnH	41.83147	2/5/2021 6:30
22812	15	-87.99792	268	LocalGovDeployJohnH	41.8314	2/5/2021 6:30
22805	2	-87.97865	128	LocalGovDeployScott	41.92913	2/5/2021 6:30
22818	11	-87.97932	178	LocalGovDeployScott	41.92715	2/5/2021 6:30
22800	2	-88.02555	340	rnosek_temp	41.83303	2/5/2021 6:30
22816	0	-88.02562	358	rnosek_temp	41.83455	2/5/2021 6:30
22830	11	-87.97795	150	LocalGovDeployRyanN	41.92472	2/5/2021 6:31
22836	12	-87.97658	150	LocalGovDeployRyanN	41.92285	2/5/2021 6:31
22825	12	-87.96362	268	LocalGovDeployMattB	41.7739	2/5/2021 6:31
22844	10	-87.96878	266	LocalGovDeployMattB	41.7738	2/5/2021 6:31
22826	14	-87.97738	150	LocalGovDeployMikeD	41.92412	2/5/2021 6:31
22833	14	-87.97575	152	LocalGovDeployMikeD	41.92183	2/5/2021 6:31
22820	12	-88.22227	202	LocalGovDeployChrisF2	41.9807	2/5/2021 6:31
22841	11	-88.22283	184	LocalGovDeployChrisF2	41.97728	2/5/2021 6:31
22821	14	-88.00165	268	LocalGovDeployJohnH	41.8313	2/5/2021 6:31
22838	12	-88.00882	268	LocalGovDeployJohnH	41.83112	2/5/2021 6:31
22823	13	-87.97812	150	LocalGovDeployScott	41.92502	2/5/2021 6:31
22845	12	-87.97508	154	LocalGovDeployScott	41.92072	2/5/2021 6:31
22824	2	-88.02562	358	rnosek_temp	41.83455	2/5/2021 6:31
22832	10	-88.02573	356	rnosek_temp	41.8361	2/5/2021 6:31
22857	12	-87.9739	154	LocalGovDeployRyanN	41.9187	2/5/2021 6:32
22864	13	-87.97287	164	LocalGovDeployRyanN	41.91658	2/5/2021 6:32
22856	10	-87.97313	266	LocalGovDeployMattB	41.7737	2/5/2021 6:32
22858	0	-87.97417	0	LocalGovDeployMattB	41.77367	2/5/2021 6:32
22852	12	-87.97303	160	LocalGovDeployMikeD	41.91725	2/5/2021 6:32
22859	13	-87.97222	164	LocalGovDeployMikeD	41.91497	2/5/2021 6:32
22847	5	-88.2228	178	LocalGovDeployChrisF2	41.9754	2/5/2021 6:32
22870	12	-88.22268	358	LocalGovDeployChrisF2	41.97665	2/5/2021 6:32
22848	5	-88.01075	336	LocalGovDeployJohnH	41.83125	2/5/2021 6:32
22869	10	-88.01093	2	LocalGovDeployJohnH	41.83468	2/5/2021 6:32
22849	13	-87.97377	156	LocalGovDeployScott	41.91855	2/5/2021 6:32
22871	14	-87.97183	164	LocalGovDeployScott	41.91377	2/5/2021 6:32
22850	9	-88.02582	358	rnosek_temp	41.83935	2/5/2021 6:32
22868	0	-88.026	330	rnosek_temp	41.84178	2/5/2021 6:32
22882	14	-87.9712	166	LocalGovDeployRyanN	41.91162	2/5/2021 6:33
22885	13	-87.97035	162	LocalGovDeployRyanN	41.90915	2/5/2021 6:33
22877	1	-87.97443	264	LocalGovDeployMattB	41.77367	2/5/2021 6:33
22890	11	-87.97777	270	LocalGovDeployMattB	41.77358	2/5/2021 6:33
22876	13	-87.97067	164	LocalGovDeployMikeD	41.9102	2/5/2021 6:33
22883	12	-87.96975	162	LocalGovDeployMikeD	41.90785	2/5/2021 6:33
22872	13	-88.2227	356	LocalGovDeployChrisF2	41.97912	2/5/2021 6:33
22896	14	-88.22043	22	LocalGovDeployChrisF2	41.98382	2/5/2021 6:33
22873	10	-88.01098	352	LocalGovDeployJohnH	41.83665	2/5/2021 6:33
22893	2	-88.0113	176	LocalGovDeployJohnH	41.83773	2/5/2021 6:33
22874	13	-87.97105	166	LocalGovDeployScott	41.91127	2/5/2021 6:33
22897	9	-87.96932	160	LocalGovDeployScott	41.9067	2/5/2021 6:33
22875	0	-88.02613	294	rnosek_temp	41.84207	2/5/2021 6:33
22895	10	-88.02613	178	rnosek_temp	41.84012	2/5/2021 6:33
22909	4	-87.96907	164	LocalGovDeployRyanN	41.90593	2/5/2021 6:34
22913	4	-87.96878	14	LocalGovDeployRyanN	41.9056	2/5/2021 6:34
22903	12	-87.98207	268	LocalGovDeployMattB	41.77352	2/5/2021 6:34
22919	11	-87.9871	266	LocalGovDeployMattB	41.77343	2/5/2021 6:34
22901	1	-87.96902	162	LocalGovDeployMikeD	41.90608	2/5/2021 6:34
22900	15	-88.21905	22	LocalGovDeployChrisF2	41.98627	2/5/2021 6:34
22918	7	-88.21822	4	LocalGovDeployChrisF2	41.99155	2/5/2021 6:34
22902	0	-88.01112	174	LocalGovDeployJohnH	41.83612	2/5/2021 6:34
22910	1	-88.01108	176	LocalGovDeployJohnH	41.83605	2/5/2021 6:34
22907	4	-87.969	184	LocalGovDeployScott	41.9058	2/5/2021 6:34
22916	9	-87.96902	344	LocalGovDeployScott	41.90608	2/5/2021 6:34
22899	11	-88.02602	176	rnosek_temp	41.83793	2/5/2021 6:34
22915	8	-88.02585	176	rnosek_temp	41.83418	2/5/2021 6:34
22925	13	-87.96948	344	LocalGovDeployRyanN	41.9073	2/5/2021 6:35
22942	13	-87.97112	346	LocalGovDeployRyanN	41.91188	2/5/2021 6:35
22929	11	-87.99063	266	LocalGovDeployMattB	41.77337	2/5/2021 6:35
22946	1	-87.9938	266	LocalGovDeployMattB	41.77328	2/5/2021 6:35
22923	10	-87.96935	340	LocalGovDeployMikeD	41.90692	2/5/2021 6:35
22928	11	-87.97015	342	LocalGovDeployMikeD	41.90897	2/5/2021 6:35
22926	5	-88.21837	182	LocalGovDeployChrisF2	41.99158	2/5/2021 6:35
22943	14	-88.21898	202	LocalGovDeployChrisF2	41.98675	2/5/2021 6:35
22930	0	-88.01108	176	LocalGovDeployJohnH	41.83387	2/5/2021 6:35
22944	3	-88.01102	180	LocalGovDeployJohnH	41.83302	2/5/2021 6:35
22924	13	-87.96965	344	LocalGovDeployScott	41.90772	2/5/2021 6:35
22941	13	-87.97127	346	LocalGovDeployScott	41.9123	2/5/2021 6:35
22927	10	-88.02577	176	rnosek_temp	41.83223	2/5/2021 6:35
22948	10	-88.0255	176	rnosek_temp	41.82847	2/5/2021 6:35
22950	13	-87.97193	348	LocalGovDeployRyanN	41.91435	2/5/2021 6:36
22968	13	-87.97392	336	LocalGovDeployRyanN	41.91902	2/5/2021 6:36
22958	11	-87.99718	268	LocalGovDeployMattB	41.77323	2/5/2021 6:36
22971	12	-88.00153	268	LocalGovDeployMattB	41.77317	2/5/2021 6:36
22949	14	-87.97175	344	LocalGovDeployMikeD	41.9137	2/5/2021 6:36
22956	13	-87.97265	344	LocalGovDeployMikeD	41.91622	2/5/2021 6:36
22954	15	-88.22035	200	LocalGovDeployChrisF2	41.9842	2/5/2021 6:36
22969	15	-88.22287	180	LocalGovDeployChrisF2	41.97892	2/5/2021 6:36
22953	9	-88.01093	176	LocalGovDeployJohnH	41.83178	2/5/2021 6:36
22970	17	-88.01075	178	LocalGovDeployJohnH	41.82723	2/5/2021 6:36
22951	13	-87.97212	344	LocalGovDeployScott	41.91478	2/5/2021 6:36
22967	10	-87.97418	338	LocalGovDeployScott	41.91943	2/5/2021 6:36
22955	12	-88.02538	176	rnosek_temp	41.82643	2/5/2021 6:36
22973	14	-88.02558	204	rnosek_temp	41.82188	2/5/2021 6:36
22989	12	-87.97533	334	LocalGovDeployRyanN	41.92132	2/5/2021 6:37
22996	12	-87.97677	332	LocalGovDeployRyanN	41.92328	2/5/2021 6:37
22979	11	-88.00638	266	LocalGovDeployMattB	41.77303	2/5/2021 6:37
22980	11	-88.00638	266	LocalGovDeployMattB	41.77303	2/5/2021 6:37
22981	11	-88.00638	266	LocalGovDeployMattB	41.77303	2/5/2021 6:37
22983	11	-88.00638	266	LocalGovDeployMattB	41.77303	2/5/2021 6:37
22984	11	-88.00638	266	LocalGovDeployMattB	41.77303	2/5/2021 6:37
22985	11	-88.00638	266	LocalGovDeployMattB	41.77303	2/5/2021 6:37
22975	1	-87.97455	330	LocalGovDeployMikeD	41.91997	2/5/2021 6:37
22978	12	-87.97545	332	LocalGovDeployMikeD	41.92142	2/5/2021 6:37
22992	13	-87.97692	330	LocalGovDeployMikeD	41.92345	2/5/2021 6:37
22976	13	-88.22287	178	LocalGovDeployChrisF2	41.97632	2/5/2021 6:37
23001	12	-88.22538	270	LocalGovDeployChrisF2	41.97488	2/5/2021 6:37
22977	16	-88.01062	178	LocalGovDeployJohnH	41.82412	2/5/2021 6:37
22999	13	-88.01033	176	LocalGovDeployJohnH	41.8188	2/5/2021 6:37
22986	12	-87.97538	332	LocalGovDeployScott	41.92138	2/5/2021 6:37
22993	12	-87.97683	330	LocalGovDeployScott	41.92338	2/5/2021 6:37
22988	0	-88.02873	212	rnosek_temp	41.81963	2/5/2021 6:37
23016	11	-87.97918	8	LocalGovDeployRyanN	41.9275	2/5/2021 6:38
23023	5	-87.97797	104	LocalGovDeployRyanN	41.92897	2/5/2021 6:38
23010	11	-87.9792	12	LocalGovDeployMikeD	41.9277	2/5/2021 6:38
23018	7	-87.97792	110	LocalGovDeployMikeD	41.92898	2/5/2021 6:38
23007	16	-88.22907	274	LocalGovDeployChrisF2	41.97505	2/5/2021 6:38
23025	9	-88.23663	280	LocalGovDeployChrisF2	41.97585	2/5/2021 6:38
23005	9	-88.01027	186	LocalGovDeployJohnH	41.81653	2/5/2021 6:38
23022	14	-88.0113	176	LocalGovDeployJohnH	41.81215	2/5/2021 6:38
23017	11	-87.97905	26	LocalGovDeployScott	41.92792	2/5/2021 6:38
23021	5	-87.97803	96	LocalGovDeployScott	41.929	2/5/2021 6:38
23004	8	-88.02945	190	rnosek_temp	41.8184	2/5/2021 6:38
23009	10	-88.02952	176	rnosek_temp	41.81663	2/5/2021 6:38
23028	15	-87.97547	120	LocalGovDeployRyanN	41.92803	2/5/2021 6:39
23050	0	-87.96908	118	LocalGovDeployRyanN	41.92528	2/5/2021 6:39
23036	16	-87.97203	120	LocalGovDeployMikeD	41.92648	2/5/2021 6:39
23047	0	-87.9688	118	LocalGovDeployMikeD	41.9251	2/5/2021 6:39
