SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
12,-87.93977,358,rnosek_temp,41.98608,2/4/2021 18:36
12,-87.93985,358,rnosek_temp,41.99088,2/4/2021 18:37
0,-87.93992,344,rnosek_temp,41.9933,2/4/2021 18:37
4,-87.94025,260,rnosek_temp,41.99355,2/4/2021 18:38
6,-87.94003,160,rnosek_temp,41.9933,2/4/2021 18:38
11,-87.93998,178,rnosek_temp,41.99163,2/4/2021 18:39
12,-87.93993,178,rnosek_temp,41.98728,2/4/2021 18:39
12,-87.93988,178,rnosek_temp,41.98503,2/4/2021 18:40
11,-87.93983,178,rnosek_temp,41.98065,2/4/2021 18:40
12,-87.93983,178,rnosek_temp,41.9785,2/4/2021 18:41
6,-87.9402,274,rnosek_temp,41.97608,2/4/2021 18:41
12,-87.94308,316,rnosek_temp,41.97822,2/4/2021 18:42
12,-87.94547,296,rnosek_temp,41.97958,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
0,-88.12017,354,snowman_fieldworker,41.79922,2/4/2021 18:42
10,-87.9512,284,rnosek_temp,41.98083,2/4/2021 18:43
7,-87.953,286,rnosek_temp,41.98217,2/4/2021 18:43
5,-87.95435,288,rnosek_temp,41.98253,2/4/2021 18:44
8,-87.95805,282,rnosek_temp,41.98347,2/4/2021 18:44
